Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M11;7.599
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M10;15.205
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M09;16.390
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M08;20.283
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M07;19.048
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M06;14.548
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M05;17.267
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M04;15.664
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M03;10.284
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M02;5.643
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Viajero;2023M01;3.746
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2025M01;10.424
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M12;20.034
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M11;29.152
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M10;74.093
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M09;91.367
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M08;133.569
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M07;108.176
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M06;74.430
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M05;76.010
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M04;73.596
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M03;42.494
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M02;21.586
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2024M01;19.058
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M12;17.634
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M11;28.181
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M10;70.282
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M09;73.529
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M08;111.583
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M07;105.057
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M06;61.361
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M05;65.546
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M04;57.980
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M03;35.651
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M02;24.922
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;01 Andalucía;Total;Residentes en el Extranjero;Pernoctaciones;2023M01;17.663
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2025M01;2.363
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M12;5.968
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M11;6.456
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M10;6.620
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M09;10.602
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M08;11.960
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M07;10.092
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M06;9.859
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M05;7.746
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M04;5.348
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M03;6.281
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M02;5.681
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2024M01;4.499
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M12;6.236
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M11;5.353
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M10;6.694
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M09;8.785
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M08;12.393
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M07;10.334
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M06;9.065
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M05;7.155
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M04;6.831
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M03;4.160
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M02;5.242
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Viajero;2023M01;4.292
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2025M01;5.775
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M12;11.342
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M11;11.100
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M10;16.328
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M09;24.592
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M08;34.268
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M07;26.463
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M06;24.806
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M05;17.224
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M04;11.406
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M03;12.315
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M02;10.207
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2024M01;7.626
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M12;11.049
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M11;10.275
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M10;15.660
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M09;20.460
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M08;38.270
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M07;30.516
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M06;23.126
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M05;18.131
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M04;15.880
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M03;9.181
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M02;10.403
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en España;Pernoctaciones;2023M01;8.576
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2025M01;3.250
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M12;7.596
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M11;8.980
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M10;54.219
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M09;63.627
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M08;64.190
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M07;66.796
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M06;56.898
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M05;56.532
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M04;41.409
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M03;20.919
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M02;6.257
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2024M01;4.240
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M12;5.099
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M11;6.207
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M10;38.237
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M09;56.025
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M08;54.601
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M07;53.316
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M06;50.133
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M05;43.807
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M04;34.130
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M03;15.555
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M02;6.376
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Viajero;2023M01;4.284
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2025M01;13.134
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2024M12;21.008
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2024M11;27.731
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2024M10;160.830
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2024M09;211.782
Encuesta de Ocupación en Alojamientos de Turismo Rural;Total Nacional;04 Balears, Illes;Total;Residentes en el Extranjero;Pernoctaciones;2024M08;225.020
